 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4
170	Tres-1_b_Light_30.000secs_R_00000169_out.fit	169.000000	0.000000	57301.615342	2457301.615342	2457301.615168	2457301.620983	NaN	1.771938	34.254278	-15.233191	30.000000	0.000000	0.000000	6.139183	1.400000	7.000000	13.000000	20.000000	0.560059	0.201925	1.829382	0.227646	0.002429	0.001684	0.011282	0.001795	230.616973	119.882917	162.155364	126.808485	217784.949123	597.059526	338.801475	484.231889	339.301475	540.268111	121972.386124	409.774686	297.657201	14669.000000	1364.101695	330.437406	4.341741	4.569661	4.113821	349.676454	0.987481	344.932361	560.114109	345.432361	464.385891	36588.188679	286.274598	127.808017	4643.000000	638.220339	328.150943	3.940797	4.110248	3.771346	342.585941	0.989065	361.155424	608.010532	361.655424	416.489468	140812.317610	432.487280	325.587188	14814.000000	1523.728814	330.404088	4.274611	4.528709	4.020512	347.517341	0.982923	606.845070	409.633535	607.345070	614.866465	40384.442834	295.773029	136.538626	5201.000000	671.411765	332.046699	4.134003	4.331905	3.936102	349.080546	0.989410
171	Tres-1_b_Light_30.000secs_R_00000170_out.fit	170.000000	0.000000	57301.615743	2457301.615743	2457301.615570	2457301.621385	NaN	1.778494	34.109515	-14.809517	30.000000	0.000000	0.000000	5.729766	1.400000	7.000000	13.000000	20.000000	0.559858	0.202260	1.820470	0.228981	0.002373	0.001618	0.010790	0.001725	235.937126	125.027283	168.714311	132.725309	217660.246047	578.110442	339.148183	483.818985	339.648183	540.681015	121858.878924	402.498374	302.756202	15928.000000	1490.952381	330.391629	4.103994	4.301940	3.906047	356.680245	0.990612	345.275700	559.667703	345.775700	464.832297	36617.672727	274.190569	133.548258	5308.000000	686.372549	327.375758	3.791120	3.901277	3.680963	351.417368	0.996307	361.508386	607.577942	362.008386	416.922058	140488.615734	423.082503	332.059621	17991.000000	1721.643564	330.667171	3.993729	4.182155	3.805303	353.638126	0.990684	607.202709	409.248807	607.702709	615.251193	40553.957586	282.900001	143.350857	6148.000000	729.333333	331.745514	3.953175	3.985387	3.920962	330.745411	0.999027
172	Tres-1_b_Light_30.000secs_R_00000171_out.fit	171.000000	0.000000	57301.616145	2457301.616145	2457301.615971	2457301.621786	NaN	1.785110	33.964745	-14.809517	30.000000	0.000000	0.000000	7.982166	1.400000	7.000000	13.000000	20.000000	0.561761	0.199121	1.832116	0.230068	0.002712	0.002000	0.013245	0.002134	207.116240	99.556383	138.322696	107.812020	221857.773029	694.545682	334.552154	483.915552	335.052154	540.584448	124630.989568	458.109790	272.054849	8568.000000	956.542714	330.256334	4.914105	5.774384	4.053826	353.365183	0.878175	340.674873	559.773731	341.174873	464.726269	36840.818584	350.248799	105.184711	2629.000000	512.587065	329.299410	4.724670	5.631473	3.817867	355.151609	0.858934	356.926096	607.685345	357.426096	416.814655	143521.362805	479.856035	299.092545	9351.000000	1044.283582	330.246951	4.836369	5.762401	3.910337	352.368403	0.853381	602.615789	409.288791	603.115789	615.211209	41495.591640	359.802265	115.328878	3299.000000	540.195000	332.717042	4.768127	5.637931	3.898323	353.244972	0.868130
173	Tres-1_b_Light_30.000secs_R_00000172_out.fit	172.000000	0.000000	57301.616546	2457301.616546	2457301.616372	2457301.622187	NaN	1.791784	33.820022	-15.233191	30.000000	0.000000	0.000000	6.774324	1.400000	7.000000	13.000000	20.000000	0.555719	0.199641	1.827360	0.230420	0.002505	0.001788	0.011931	0.001925	221.887031	111.644194	153.159711	119.710225	219409.786638	629.291259	332.944502	483.648538	333.444502	540.851462	121930.173579	423.874881	287.656049	10860.000000	1183.629371	330.970814	4.702809	4.986714	4.418904	333.683243	0.960710	339.086101	559.496224	339.586101	465.003776	36513.548387	308.164026	118.487381	3581.000000	582.888889	329.322581	4.424726	4.704283	4.145170	330.487834	0.940200	355.308875	607.422329	355.808875	417.077671	141807.434650	445.904075	318.022289	12570.000000	1328.852113	330.208207	4.606826	4.872712	4.340939	331.894239	0.957203	600.966789	409.079528	601.466789	615.420472	41088.803601	319.706080	128.520558	3691.000000	610.006757	332.379705	4.575527	4.791503	4.359551	330.884196	0.967990
174	Tres-1_b_Light_30.000secs_R_00000173_out.fit	173.000000	0.000000	57301.616947	2457301.616947	2457301.616773	2457301.622588	NaN	1.798518	33.675346	-15.233191	30.000000	0.000000	0.000000	6.290009	1.400000	7.000000	13.000000	20.000000	0.559255	0.202349	1.832366	0.226643	0.002451	0.001722	0.011490	0.001821	228.219777	117.487409	159.478155	124.470421	218209.430533	605.184538	333.442189	483.245119	333.942189	541.254881	122034.671275	413.980831	294.783386	13544.000000	1307.368000	331.090630	4.371644	4.571811	4.171476	351.409645	0.990851	339.568622	559.103328	340.068622	465.396672	36723.489891	293.661920	125.053633	4361.000000	619.952381	328.496112	4.167899	4.428906	3.906892	353.585532	0.983629	355.816236	607.032773	356.316236	417.467227	141168.047619	435.017548	324.511157	15499.000000	1488.877049	331.761905	4.299091	4.555819	4.042363	349.906402	0.983922	601.562375	408.623212	602.062375	615.876788	40317.893023	301.281820	133.821194	4716.000000	654.880952	334.897674	4.223938	4.414918	4.032957	3.219323	0.991752
175	Tres-1_b_Light_30.000secs_R_00000174_out.fit	174.000000	0.000000	57301.617348	2457301.617348	2457301.617175	2457301.622990	NaN	1.805314	33.530662	-15.233191	30.000000	0.000000	0.000000	6.371609	1.400000	7.000000	13.000000	20.000000	0.555630	0.201422	1.826721	0.228673	0.002439	0.001721	0.011469	0.001831	227.834529	117.041888	159.270329	124.859017	219127.337784	610.110175	330.855360	482.869718	331.355360	541.630282	121753.794118	413.110974	294.724183	12802.000000	1304.448000	330.417647	4.392104	4.674288	4.109920	3.960527	0.983307	336.967658	558.689630	337.467658	465.810370	36737.378626	294.869083	124.588778	4452.000000	615.070312	328.059542	4.183371	4.439802	3.926940	357.091698	0.984928	353.232027	606.620732	353.732027	417.879268	141607.375000	439.604477	322.124506	15642.000000	1419.400000	330.112500	4.303784	4.598928	4.008641	1.015174	0.981341	598.948613	408.253313	599.448613	616.246687	40782.584158	303.371971	134.430956	5399.000000	654.677165	333.554455	4.299412	4.491580	4.107244	8.584807	0.991281
176	Tres-1_b_Light_30.000secs_R_00000175_out.fit	175.000000	0.000000	57301.617749	2457301.617749	2457301.617576	2457301.623391	NaN	1.812175	33.385942	-15.233191	30.000000	0.000000	0.000000	7.543973	1.400000	7.000000	13.000000	20.000000	0.558447	0.199106	1.842555	0.228125	0.002640	0.001929	0.012868	0.002037	211.499052	103.212758	143.189692	111.978077	220539.622583	669.183703	328.199000	482.704742	328.699000	541.795258	123159.692800	446.586808	275.779962	8951.000000	1025.370787	333.462400	4.757896	5.521089	3.994703	2.148760	0.901626	334.350489	558.530504	334.850489	465.969496	36619.584615	335.547275	109.133906	3131.000000	533.894444	330.452308	4.543032	5.337238	3.748826	3.926058	0.882708	350.606445	606.487600	351.106445	418.012400	142954.637658	467.564668	305.743028	11217.000000	1127.944134	329.314873	4.695102	5.475735	3.914469	0.862657	0.895197	596.298369	408.111398	596.798369	616.388602	40965.400309	341.464691	119.969652	3303.000000	566.875706	335.432767	4.534817	5.220145	3.849488	4.958217	0.910009
177	Tres-1_b_Light_30.000secs_R_00000176_out.fit	176.000000	0.000000	57301.618147	2457301.618147	2457301.617973	2457301.623788	NaN	1.819031	33.242643	-14.809517	30.000000	0.000000	0.000000	5.897772	1.400000	7.000000	13.000000	20.000000	0.555816	0.204832	1.812282	0.227859	0.002376	0.001662	0.010916	0.001750	233.886916	123.248735	166.018596	130.216672	218884.102869	590.338751	325.573923	482.403251	326.073923	542.096749	121659.213313	403.616959	301.422451	14900.000000	1468.700935	331.698941	4.184979	4.373980	3.995978	359.191071	0.991868	331.702408	558.230407	332.202408	466.269593	37212.213465	282.649179	131.655126	5062.000000	666.836364	328.543514	3.959975	4.039710	3.880240	17.730579	0.997558	347.932362	606.177977	348.432362	418.322023	141052.622848	430.187714	327.886219	18265.000000	1579.106195	330.852895	4.144805	4.354067	3.935543	355.726965	0.989627	593.614866	407.796456	594.114866	616.703544	40619.266556	289.046385	140.528540	4687.000000	706.201835	333.548013	3.977767	4.083020	3.872515	10.183129	0.996818
178	Tres-1_b_Light_30.000secs_R_00000177_out.fit	177.000000	0.000000	57301.618548	2457301.618548	2457301.618374	2457301.624189	NaN	1.826019	33.097924	-14.809517	30.000000	0.000000	0.000000	6.600088	1.400000	7.000000	13.000000	20.000000	0.555886	0.199853	1.838816	0.228041	0.002482	0.001754	0.011832	0.001879	223.922847	113.916066	155.405556	121.361151	219403.118259	621.909587	325.578381	482.197573	326.078381	542.302427	121963.027735	420.885502	289.777213	12191.000000	1222.737226	332.496148	4.516564	4.821156	4.211972	350.194472	0.979684	331.763010	558.013530	332.263010	466.486470	36544.838095	301.838627	121.074093	4123.000000	598.588235	329.876190	4.253389	4.582548	3.924230	354.790198	0.975529	347.957340	605.944892	348.457340	418.555108	142116.286754	444.970632	319.383520	13775.000000	1346.621429	331.505095	4.475041	4.785762	4.164320	348.267732	0.977301	593.631209	407.616131	594.131209	616.883869	40741.993410	312.515783	130.367795	4233.000000	626.244604	333.136738	4.378993	4.667928	4.090057	351.740030	0.981217
179	Tres-1_b_Light_30.000secs_R_00000178_out.fit	178.000000	0.000000	57301.618949	2457301.618949	2457301.618776	2457301.624591	NaN	1.833072	32.953212	-15.233191	30.000000	0.000000	0.000000	8.826461	1.400000	7.000000	13.000000	20.000000	0.564067	0.200214	1.830580	0.229210	0.002920	0.002205	0.014437	0.002331	193.174561	90.818107	126.802184	98.310798	220448.394935	745.464277	321.243345	482.022914	321.743345	542.477086	124347.688679	487.385294	255.132213	7452.000000	837.203252	331.724843	5.285771	6.416930	4.154612	0.815960	0.832371	327.424092	557.810056	327.924092	466.689944	36774.092025	384.188614	95.718849	2649.000000	481.147541	330.434049	4.972425	6.212883	3.731967	1.985244	0.778316	343.650719	605.758932	344.150719	418.741068	142567.407176	504.382615	282.657258	8991.000000	916.180328	331.887676	5.180108	6.346046	4.014170	0.595366	0.816348	589.343456	407.376859	589.843456	617.123141	41106.895735	392.064119	104.847380	3015.000000	503.938272	334.774092	5.101679	6.242600	3.960757	0.681888	0.818448
180	Tres-1_b_Light_30.000secs_R_00000179_out.fit	179.000000	0.000000	57301.619351	2457301.619351	2457301.619177	2457301.624992	NaN	1.840198	32.808366	-15.233191	30.000000	0.000000	0.000000	6.522313	1.400000	7.000000	13.000000	20.000000	0.559535	0.201606	1.813945	0.230909	0.002485	0.001749	0.011548	0.001875	225.167765	115.263820	157.078615	123.177533	218753.530380	617.721225	319.914206	481.820052	320.414206	542.679948	122400.347759	419.561665	291.733869	12729.000000	1254.706767	334.403400	4.530426	4.730313	4.330539	346.624307	0.990273	326.054260	557.653421	326.554260	466.846579	36702.600000	299.202667	122.668024	4220.000000	609.250000	331.200000	4.314423	4.650120	3.978726	355.023477	0.975337	342.277646	605.610419	342.777646	418.889581	141014.430380	443.067860	318.268246	15104.000000	1371.367647	334.496835	4.438695	4.667332	4.210058	341.635172	0.983565	588.028351	407.194173	588.528351	617.305827	41036.500000	309.431976	132.618809	4669.000000	645.992481	337.447368	4.428692	4.587414	4.269970	349.488910	0.994118
181	Tres-1_b_Light_30.000secs_R_00000180_out.fit	180.000000	0.000000	57301.619752	2457301.619752	2457301.619578	2457301.625393	NaN	1.847382	32.663693	-15.233191	30.000000	0.000000	0.000000	7.151674	1.400000	7.000000	13.000000	20.000000	0.562784	0.197710	1.835211	0.230973	0.002614	0.001866	0.012494	0.002004	215.288359	105.949303	146.883185	115.275232	218956.035760	651.100917	320.046820	481.543901	320.546820	542.956099	123224.888158	439.703037	280.245706	10786.000000	1102.308642	341.661184	4.865788	5.252236	4.479340	348.486483	0.970583	326.169641	557.372639	326.669641	467.127361	36143.748115	322.283615	112.148885	3441.000000	562.863354	338.368024	4.504078	4.965210	4.042947	349.253357	0.952571	342.433608	605.316857	342.933608	419.183143	141728.617834	458.017334	309.439419	12538.000000	1224.681250	338.877389	4.793225	5.184260	4.402190	347.362834	0.967873	588.145093	406.933750	588.645093	617.566250	41083.669811	332.093056	123.711319	3544.000000	598.093168	342.915094	4.723469	5.031648	4.415291	341.945667	0.974134
182	Tres-1_b_Light_30.000secs_R_00000181_out.fit	181.000000	0.000000	57301.620153	2457301.620153	2457301.619980	2457301.625795	NaN	1.854634	32.519025	-14.809517	30.000000	0.000000	0.000000	7.008849	1.400000	7.000000	13.000000	20.000000	0.561842	0.199718	1.829121	0.230006	0.002580	0.001847	0.012279	0.001973	217.736587	108.143140	148.961132	116.559463	217362.717757	639.311504	317.827427	481.656542	318.327427	542.843458	122123.454545	430.771679	283.499266	10415.000000	1121.309677	333.416422	4.867727	5.137005	4.598450	346.932680	0.984905	323.965532	557.441609	324.465532	467.058391	36184.554711	315.638172	114.639349	3583.000000	564.638710	331.189970	4.623563	4.878209	4.368918	343.819337	0.983097	340.200054	605.400047	340.700054	419.099953	140532.233333	451.140749	311.504189	12211.000000	1244.136364	331.589394	4.800387	5.063284	4.537490	343.373583	0.982947	585.884940	407.039032	586.384940	617.460968	40645.929712	324.905783	125.100666	3450.000000	597.851613	335.619808	4.719262	4.946784	4.491739	350.709723	0.989700
183	Tres-1_b_Light_30.000secs_R_00000182_out.fit	182.000000	0.000000	57301.620555	2457301.620555	2457301.620381	2457301.626196	NaN	1.861960	32.374267	-14.809517	30.000000	0.000000	0.000000	9.055769	1.400000	7.000000	13.000000	20.000000	0.558092	0.200346	1.824420	0.230237	0.002945	0.002272	0.014707	0.002387	189.490964	88.161440	124.048907	96.460427	221227.795160	762.079024	314.721332	481.202130	315.221332	543.297870	123465.496894	493.605936	250.129684	7107.000000	814.571984	334.161491	5.493266	6.502660	4.483872	350.599184	0.858971	320.809897	557.029469	321.309897	467.470531	36924.420455	398.077774	92.756800	2391.000000	472.849421	330.284091	5.373742	6.435035	4.312450	351.409547	0.841660	337.074881	604.976911	337.574881	419.523089	142900.991058	510.165240	280.107267	7893.000000	889.980469	331.773472	5.467713	6.523909	4.411517	351.730936	0.849057	582.745877	406.445318	583.245877	618.054682	41402.383648	402.529443	102.855541	2556.000000	497.613281	335.885220	5.383374	6.412022	4.354727	354.911410	0.859683
184	Tres-1_b_Light_30.000secs_R_00000183_out.fit	183.000000	0.000000	57301.620956	2457301.620956	2457301.620782	2457301.626597	NaN	1.869348	32.229639	-15.233191	30.000000	0.000000	0.000000	7.483526	1.400000	7.000000	13.000000	20.000000	0.555737	0.205416	1.814611	0.226811	0.002639	0.001957	0.012661	0.002052	210.586650	104.986284	143.324880	110.541173	219558.472883	667.786481	311.374358	481.307509	311.874358	543.192491	122016.680124	444.965707	274.215919	8370.000000	1019.814607	334.327640	5.210932	5.443003	4.978860	336.577616	0.983108	317.490677	557.118022	317.990677	467.381978	37415.099836	336.090668	111.324423	2713.000000	542.225989	330.841244	5.038779	5.338496	4.739062	337.823336	0.972515	333.779012	605.074342	334.279012	419.425658	141551.778452	463.693771	305.269959	9712.000000	1140.474286	331.606980	5.102875	5.366439	4.839311	336.123921	0.976519	579.505957	406.656745	580.005957	617.843255	40591.594595	343.467515	118.181758	3071.000000	563.201117	336.432432	5.064024	5.233565	4.894484	331.066239	0.984187
185	Tres-1_b_Light_30.000secs_R_00000184_out.fit	184.000000	0.000000	57301.621357	2457301.621357	2457301.621183	2457301.626998	NaN	1.876809	32.084974	-15.233191	30.000000	0.000000	0.000000	6.862953	1.400000	7.000000	13.000000	20.000000	0.558600	0.205707	1.814538	0.226523	0.002541	0.001830	0.011949	0.001931	219.820433	112.415192	151.856703	117.292266	218355.094416	633.392716	312.692960	480.691860	313.192960	543.808140	121973.106317	427.438694	285.358130	12093.000000	1158.202703	334.060092	4.780706	5.024971	4.536441	343.326173	0.985113	318.788136	556.587079	319.288136	467.912921	37253.752864	311.365174	119.646499	4150.000000	585.089041	329.926350	4.597010	4.834805	4.359215	335.691027	0.975639	335.061702	604.486107	335.561702	420.013893	140773.955224	448.699964	313.737389	14491.000000	1277.194631	332.402985	4.690513	4.957146	4.423880	341.661004	0.980034	580.764650	406.106039	581.264650	618.393961	40327.386328	320.790279	125.712620	3980.000000	605.626667	336.777424	4.623397	4.791515	4.455279	337.006173	0.989073
186	Tres-1_b_Light_30.000secs_R_00000185_out.fit	185.000000	0.000000	57301.621758	2457301.621758	2457301.621585	2457301.627400	NaN	1.884346	31.940219	-14.809517	30.000000	0.000000	0.000000	8.148890	1.400000	7.000000	13.000000	20.000000	0.561446	0.204445	1.817056	0.227352	0.002774	0.002077	0.013454	0.002186	202.402182	98.452664	135.061246	103.987659	220268.086088	706.568703	307.834295	480.845273	308.334295	543.654727	123668.727545	464.710387	266.119999	8899.000000	923.166667	334.267964	5.192514	5.888298	4.496729	352.212572	0.925305	313.917755	556.727136	314.417755	467.772864	37388.834328	358.796328	104.206290	3194.000000	511.952153	333.058209	5.029174	5.782891	4.275457	350.788777	0.904526	330.234346	604.612849	330.734346	419.887151	142077.204214	485.146727	292.854092	12286.000000	1013.133971	333.338736	5.106066	5.832009	4.380122	351.325496	0.914738	575.910572	406.189659	576.410572	618.310341	40802.047546	367.610093	110.992729	3321.000000	531.066351	337.691718	5.105044	5.779344	4.430744	351.656483	0.926529
187	Tres-1_b_Light_30.000secs_R_00000186_out.fit	186.000000	0.000000	57301.622159	2457301.622159	2457301.621986	2457301.627801	NaN	1.891949	31.795594	-15.657927	30.000000	0.000000	0.000000	7.292322	1.400000	7.000000	13.000000	20.000000	0.557223	0.206817	1.792752	0.229552	0.002603	0.001915	0.012179	0.002007	214.102310	108.008904	147.200412	114.349420	219714.329058	657.437505	307.143876	480.660716	307.643876	543.839284	122429.869231	439.071433	278.838157	10982.000000	1068.197605	335.084615	4.917105	5.275476	4.558733	348.237425	0.974992	313.265280	556.523255	313.765280	467.976745	37653.272446	328.096988	114.762628	3722.000000	558.419162	332.950464	4.798893	5.197513	4.400273	347.171693	0.966497	329.547490	604.406712	330.047490	420.093288	141041.285714	461.279613	305.760935	14087.000000	1158.426901	333.624060	4.813788	5.195540	4.432036	348.477582	0.970661	575.194536	406.024669	575.694536	618.475331	41019.770898	334.361419	122.680933	3650.000000	582.305389	336.678019	4.760941	5.166678	4.355203	348.642747	0.966349
188	Tres-1_b_Light_30.000secs_R_00000187_out.fit	187.000000	0.000000	57301.622561	2457301.622561	2457301.622387	2457301.628202	NaN	1.899630	31.650891	-14.809517	30.000000	0.000000	0.000000	7.156454	1.400000	7.000000	13.000000	20.000000	0.555657	0.205236	1.806978	0.228453	0.002569	0.001867	0.012081	0.001969	216.322893	109.902050	149.573085	116.036635	220086.819508	647.202545	306.870704	480.410732	307.370704	544.089268	122292.822430	436.192927	280.364065	10646.000000	1089.845679	334.951713	4.807589	5.212979	4.402198	351.560377	0.969377	312.994066	556.245098	313.494066	468.254902	37477.863777	320.909831	116.786275	3448.000000	570.234177	333.032508	4.706795	5.116659	4.296930	347.548836	0.963685	329.270724	604.164580	329.770724	420.335420	141679.777778	455.726100	310.888005	11180.000000	1224.327044	333.259259	4.687247	5.145235	4.229259	353.019718	0.960215	574.965905	405.742357	575.465905	618.757643	40929.177953	328.940324	124.427366	3827.000000	595.704403	338.288189	4.578815	4.972136	4.185494	351.898863	0.968460
189	Tres-1_b_Light_30.000secs_R_00000188_out.fit	188.000000	0.000000	57301.622962	2457301.622962	2457301.622788	2457301.628603	NaN	1.907380	31.506265	-15.233191	30.000000	0.000000	0.000000	6.737007	1.400000	7.000000	13.000000	20.000000	0.555296	0.210614	1.785823	0.226975	0.002504	0.001822	0.011516	0.001894	221.779335	115.587218	155.069485	119.850508	219186.718158	628.104707	305.289326	480.379864	305.789326	544.120136	121713.590977	423.717332	287.251858	12122.000000	1192.605634	335.467669	4.699047	4.866288	4.531806	347.701125	0.993887	311.398057	556.284800	311.898057	468.215200	38132.535878	309.152610	123.345347	3948.000000	600.908451	332.369466	4.809578	4.934527	4.684629	349.534211	0.996910	327.675421	604.156641	328.175421	420.343359	140507.365449	446.874946	314.422115	14127.000000	1316.951049	334.382060	4.586339	4.768737	4.403941	343.350049	0.990972	573.328137	405.722422	573.828137	618.777578	40546.816832	315.028523	128.708399	4435.000000	625.191489	337.625413	4.564063	4.679040	4.449087	336.113196	0.994387
190	Tres-1_b_Light_30.000secs_R_00000189_out.fit	189.000000	0.000000	57301.623363	2457301.623363	2457301.623189	2457301.629004	NaN	1.915213	31.361522	-15.233191	30.000000	0.000000	0.000000	8.472454	1.400000	7.000000	13.000000	20.000000	0.555175	0.209040	1.813225	0.223341	0.002817	0.002174	0.013832	0.002234	197.075341	96.170672	131.088526	99.977446	221220.055551	728.716230	301.704095	479.715136	302.204095	544.784864	122815.823353	474.020842	259.093720	6624.000000	880.185841	336.752994	5.350754	6.106518	4.594991	357.305372	0.922609	307.850994	555.572823	308.350994	468.927177	38248.411765	375.684827	101.809839	2312.000000	501.223684	333.467492	5.321769	6.123206	4.520332	358.612151	0.913058	324.101151	603.471843	324.601151	421.028157	142584.301515	495.996452	287.470406	8274.000000	957.864629	335.225758	5.266113	6.062422	4.469804	357.362471	0.911836	569.781643	405.079446	570.281643	619.420554	40387.342271	379.309601	106.475929	2441.000000	518.888889	339.389590	5.145268	5.914866	4.375670	356.755647	0.913277
191	Tres-1_b_Light_30.000secs_R_00000190_out.fit	190.000000	0.000000	57301.623764	2457301.623764	2457301.623590	2457301.629405	NaN	1.923115	31.216903	-14.809517	30.000000	0.000000	0.000000	6.969497	1.400000	7.000000	13.000000	20.000000	0.556057	0.204733	1.809944	0.228408	0.002554	0.001861	0.012066	0.001960	217.698180	110.039442	150.009868	116.546527	218683.435644	640.994172	298.787394	479.330414	299.287394	545.169586	121600.472973	430.072870	282.743883	9951.000000	1131.457516	336.683183	4.863084	5.052407	4.673761	347.985042	0.992754	304.978660	555.231888	305.478660	469.268112	37163.164179	317.920282	116.894600	3272.000000	574.535484	334.773134	4.751336	4.932375	4.570296	354.197372	0.993965	321.221537	603.117437	321.721537	421.382563	140858.604230	451.655750	311.871606	11424.000000	1247.175325	332.509063	4.762052	5.003403	4.520701	349.846514	0.988378	566.818872	404.725708	567.318872	619.774292	40661.667235	325.280350	125.004991	3600.000000	603.313725	337.551195	4.710670	4.924664	4.496677	347.647340	0.990039
192	Tres-1_b_Light_30.000secs_R_00000191_out.fit	191.000000	0.000000	57301.624165	2457301.624165	2457301.623992	2457301.629807	NaN	1.931100	31.072196	-15.233191	30.000000	0.000000	0.000000	8.112986	1.400000	7.000000	13.000000	20.000000	0.561184	0.204357	1.835845	0.223912	0.002779	0.002084	0.013687	0.002180	201.915750	98.039286	134.132580	102.719921	218477.126699	702.095264	299.225698	479.154164	299.725698	545.345836	122605.963746	462.026310	265.365762	7321.000000	931.490291	336.315710	5.393636	5.873622	4.913649	358.432774	0.968725	305.393531	555.055082	305.893531	469.444918	37071.454545	357.392667	103.727519	2525.000000	515.276699	335.318182	5.212803	5.844065	4.581541	355.673384	0.941704	321.627559	602.928067	322.127559	421.571933	141435.836141	481.481771	293.751176	8895.000000	1020.053398	333.471669	5.358349	5.843730	4.872969	354.531274	0.966504	567.262464	404.476243	567.762464	620.023757	39969.836013	365.217121	109.441299	2823.000000	531.599034	338.508039	5.153132	5.618542	4.687722	355.972215	0.967255
193	Tres-1_b_Light_30.000secs_R_00000192_out.fit	192.000000	0.000000	57301.624566	2457301.624566	2457301.624393	2457301.630208	NaN	1.939160	30.927537	-14.809517	30.000000	0.000000	0.000000	9.121767	1.400000	7.000000	13.000000	20.000000	0.562806	0.205341	1.807481	0.228248	0.002987	0.002307	0.014668	0.002410	188.446972	89.000598	123.230215	94.695902	220900.874829	769.554472	294.721927	478.919267	295.221927	545.580733	124324.320242	497.655463	249.820065	5891.000000	811.706107	337.185801	5.612471	6.576449	4.648493	356.223485	0.886707	300.924959	554.771264	301.424959	469.728736	37632.508321	400.736136	93.908447	2189.000000	477.452471	334.363086	5.509056	6.546724	4.471389	353.724657	0.861085	317.148016	602.704993	317.648016	421.795007	142217.928237	515.678812	275.787806	7801.000000	877.900763	335.084243	5.478393	6.476755	4.480031	354.534581	0.870921	562.867061	404.233304	563.367061	620.266696	41050.438272	407.062645	100.845506	2401.000000	495.381679	338.700617	5.516096	6.462265	4.569927	352.319510	0.880561
194	Tres-1_b_Light_30.000secs_R_00000193_out.fit	193.000000	0.000000	57301.624968	2457301.624968	2457301.624794	2457301.630609	NaN	1.947302	30.782842	-15.233191	30.000000	0.000000	0.000000	6.747873	1.400000	7.000000	13.000000	20.000000	0.552381	0.211937	1.778909	0.226962	0.002494	0.001837	0.011462	0.001889	221.484166	115.345999	155.203503	120.178403	219398.727742	628.015252	294.257841	478.892370	294.757841	545.607630	121191.715582	423.159276	286.397398	10677.000000	1188.859155	335.396369	4.684219	4.889575	4.478864	343.193984	0.988958	300.472279	554.828181	300.972279	469.671819	38367.259259	311.922825	123.002410	3884.000000	600.349650	332.047138	4.744064	4.953706	4.534423	348.469066	0.990809	316.733097	602.696663	317.233097	421.803337	140447.338736	445.301001	315.398659	15060.000000	1329.936170	333.855754	4.557340	4.825139	4.289541	346.243552	0.982562	562.352376	404.330742	562.852376	620.169258	40584.129747	314.347460	129.105957	4066.000000	625.397163	337.566456	4.422570	4.611217	4.233923	342.567218	0.989228
