 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4
209	tres-3_Light_20.000secs_R_00000209_out.fit	9.000000	0.000000	57280.628013	2457280.628013	2457280.627897	2457280.633763	NaN	1.297278	50.367651	-14.809517	20.000000	0.000000	0.000000	6.837107	1.400000	6.000000	11.000000	17.000000	0.856851	0.548633	0.889548	0.212059	0.009854	0.010189	0.015840	0.006218	86.952989	53.844810	56.157002	34.102532	50178.871556	451.302255	269.610399	472.057112	270.110399	552.442888	42995.798283	308.166353	139.521391	3101.000000	556.939189	266.427039	4.645879	4.723182	4.568577	7.893526	0.998805	144.277983	582.994826	144.777983	441.505174	17776.834711	261.209586	68.055828	1462.000000	381.101351	260.987603	4.838103	4.933000	4.743207	356.580215	0.998440	540.236794	381.267918	540.736794	643.232082	23622.849345	275.027645	85.892636	1929.000000	428.496599	267.796943	4.713268	4.964408	4.462128	357.857443	0.988644	289.893825	356.138916	290.393825	668.361084	8779.187500	244.546667	35.899845	827.000000	317.613333	259.085417	4.775168	4.914001	4.636336	359.493399	0.996623
210	tres-3_Light_20.000secs_R_00000210_out.fit	10.000000	0.000000	57280.628299	2457280.628299	2457280.628183	2457280.634049	NaN	1.299210	50.264465	-14.809517	20.000000	0.000000	0.000000	6.618168	1.400000	6.000000	11.000000	17.000000	0.877333	0.538889	0.909141	0.210090	0.009802	0.009857	0.015847	0.006018	89.504329	54.668234	57.370199	34.909238	49485.932693	435.111632	267.548091	471.934587	268.048091	552.565413	43415.654008	299.277118	145.068405	3249.000000	582.838235	263.605485	4.691246	4.644279	4.738213	66.803427	0.999157	142.238418	582.954794	142.738418	441.545206	17329.012931	253.221063	68.434327	1466.000000	386.833333	261.260776	4.674947	4.680899	4.668995	42.788745	0.998909	538.233400	381.252157	538.733400	643.247843	23565.405350	265.662031	88.704454	1914.000000	439.613139	267.602881	4.718735	4.736257	4.701214	36.330621	0.999379	287.778472	355.902485	288.278472	668.597515	8591.514412	233.719726	36.759903	878.000000	320.350365	257.638581	4.727319	4.654006	4.800631	52.126983	0.984139
211	tres-3_Light_20.000secs_R_00000211_out.fit	11.000000	0.000000	57280.628585	2457280.628585	2457280.628470	2457280.634335	NaN	1.301153	50.161220	-14.809517	20.000000	0.000000	0.000000	6.321337	1.400000	6.000000	11.000000	17.000000	0.877016	0.549204	0.895356	0.209334	0.009581	0.009654	0.015116	0.005880	91.532781	56.891377	59.233227	35.601885	48827.532740	416.182615	269.429278	471.853644	269.929278	552.646356	42822.514286	292.657401	146.323018	3713.000000	610.142857	270.281633	4.502769	4.447201	4.558336	286.244556	0.999144	144.098984	582.847401	144.598984	441.652599	17309.704312	240.307769	72.031397	1599.000000	410.661157	267.605749	4.499230	4.592834	4.405626	17.869564	0.997374	540.125941	381.093851	540.625941	643.406149	23065.859470	253.880514	90.853209	2036.000000	464.975207	274.348269	4.531569	4.563853	4.499285	33.135718	0.998746	289.726337	355.670190	290.226337	668.829810	8451.968958	225.842488	37.424176	948.000000	330.968254	263.889135	4.453520	4.457075	4.449964	44.404080	0.994108
212	tres-3_Light_20.000secs_R_00000212_out.fit	12.000000	0.000000	57280.628871	2457280.628871	2457280.628756	2457280.634621	NaN	1.303105	50.058033	-15.233191	20.000000	0.000000	0.000000	6.939472	1.400000	6.000000	11.000000	17.000000	0.908400	0.552696	0.889458	0.209619	0.010806	0.010867	0.016782	0.006550	84.067903	50.861865	52.999488	32.000702	48563.368459	462.790883	268.578503	471.680196	269.078503	552.819804	44114.956522	314.055965	140.468456	3143.000000	568.086667	273.986957	4.797892	5.013761	4.582024	2.367893	0.991880	143.164808	582.680334	143.664808	441.819666	17286.556485	268.550079	64.369955	1378.000000	387.348684	273.621339	4.749175	4.993352	4.504998	5.852245	0.989030	539.198012	380.969256	539.698012	643.530744	22861.098969	282.063474	81.049484	1644.000000	431.045752	281.626804	4.751869	4.938052	4.565687	4.842475	0.993700	288.800570	355.618103	289.300570	668.881897	8415.713004	249.992905	33.663807	802.000000	325.820000	269.715247	4.722000	4.881899	4.562102	1.774841	0.995406
213	tres-3_Light_20.000secs_R_00000213_out.fit	13.000000	0.000000	57280.629157	2457280.629157	2457280.629042	2457280.634907	NaN	1.305067	49.954847	-14.809517	20.000000	0.000000	0.000000	7.089360	1.400000	6.000000	11.000000	17.000000	0.864867	0.555351	0.881997	0.211082	0.010326	0.010750	0.016380	0.006465	83.752600	51.659934	53.845746	32.649979	50128.421592	470.461168	263.188304	471.552660	263.688304	552.947340	43354.410901	320.005572	135.480175	3146.000000	543.409938	274.127883	4.706422	4.883501	4.529343	350.887445	0.993741	137.885940	582.630017	138.385940	441.869983	17898.764706	273.628880	65.412557	1409.000000	383.930380	270.647059	4.788858	4.934006	4.643710	348.832607	0.995713	533.743307	380.825682	534.243307	643.674318	23492.665289	286.069542	82.122218	1658.000000	426.987342	278.299587	4.846255	5.169431	4.523079	349.944113	0.980005	283.498173	355.525285	283.998173	668.974715	8736.991597	254.214798	34.368541	832.000000	320.784810	265.487395	4.838819	5.268378	4.409261	353.011044	0.967045
214	tres-3_Light_20.000secs_R_00000214_out.fit	14.000000	0.000000	57280.629443	2457280.629443	2457280.629328	2457280.635193	NaN	1.307039	49.851649	-15.233191	20.000000	0.000000	0.000000	6.026794	1.400000	6.000000	11.000000	17.000000	0.880345	0.539501	0.895802	0.215129	0.009339	0.009306	0.014692	0.005656	94.264094	57.973506	60.972002	38.036564	48855.177455	404.390554	262.257852	471.289853	262.757852	553.210147	43009.434409	285.376247	150.711333	4481.000000	654.132743	273.518280	4.291783	4.209437	4.374128	282.445046	0.998212	136.877184	582.282265	137.377184	442.217735	17120.753715	236.391987	72.425271	1814.000000	419.695652	270.819533	4.246183	4.285921	4.206445	350.516125	0.999608	532.804274	380.580842	533.304274	643.919158	23084.983740	247.723652	93.188452	2235.000000	484.455357	278.339431	4.294874	4.356834	4.232913	331.269220	0.997124	282.501966	355.363878	283.001966	669.136122	8649.440000	215.136099	40.204503	1072.000000	342.017544	266.145263	4.255440	4.104954	4.405926	287.674347	0.992500
215	tres-3_Light_20.000secs_R_00000215_out.fit	15.000000	0.000000	57280.629725	2457280.629725	2457280.629610	2457280.635475	NaN	1.308994	49.749883	-15.233191	20.000000	0.000000	0.000000	6.710162	1.400000	6.000000	11.000000	17.000000	0.885173	0.547829	0.907955	0.205091	0.010049	0.010147	0.016135	0.006075	88.089961	53.988341	56.270910	33.757179	49735.709347	445.675343	263.285800	471.161845	263.785800	553.338155	44024.700000	306.822097	143.486080	3610.000000	585.553191	273.321277	4.594116	4.763071	4.425160	12.475075	0.993437	137.876731	582.290879	138.376731	442.209121	17603.156823	258.314124	68.146320	1523.000000	395.425532	270.580448	4.640136	4.747196	4.533077	6.292121	0.997767	533.934302	380.354562	534.434302	644.145438	23668.163522	273.841138	86.430270	2059.000000	445.098592	278.421384	4.633828	4.787177	4.480478	27.285108	0.986993	283.614470	355.135718	284.114470	669.364282	8464.389002	238.561011	35.481024	913.000000	326.886525	266.855397	4.761650	4.874446	4.648854	32.225798	0.987946
216	tres-3_Light_20.000secs_R_00000216_out.fit	16.000000	0.000000	57280.630011	2457280.630011	2457280.629895	2457280.635761	NaN	1.310986	49.646730	-15.233191	20.000000	0.000000	0.000000	6.352184	1.400000	6.000000	11.000000	17.000000	0.893491	0.541637	0.914622	0.206211	0.009887	0.009727	0.015790	0.005864	90.368521	55.683660	57.925661	35.167492	48322.490741	420.090645	262.550314	470.973557	263.050314	553.526443	43175.690141	295.604770	146.058841	3462.000000	611.859375	274.549296	4.451886	4.562832	4.340940	351.666807	0.997296	137.151280	582.002619	137.651280	442.497381	16977.579055	241.426075	70.322060	1499.000000	409.844262	270.683778	4.352161	4.521354	4.182969	347.761204	0.992724	533.156368	380.255519	533.656368	644.244481	23083.827815	261.524846	88.266290	1981.000000	460.338583	278.576159	4.510766	4.661667	4.359865	8.080643	0.995158	282.866440	354.868015	283.366440	669.631985	8261.083871	223.146489	37.020900	926.000000	334.113821	266.950538	4.209583	4.403243	4.015923	349.232935	0.990257
217	tres-3_Light_20.000secs_R_00000217_out.fit	17.000000	0.000000	57280.630297	2457280.630297	2457280.630181	2457280.636047	NaN	1.312988	49.543549	-14.809517	20.000000	0.000000	0.000000	6.169310	1.400000	6.000000	11.000000	17.000000	0.894113	0.537940	0.907903	0.211176	0.009691	0.009516	0.015345	0.005862	92.266793	56.530443	59.166531	36.022932	48423.101496	412.779834	261.275762	471.033485	261.775762	553.466515	43295.726269	289.787514	149.405079	4216.000000	640.338983	273.426049	4.282345	4.369521	4.195169	345.554482	0.997839	135.874495	582.039694	136.374495	442.460306	16937.417178	238.622059	70.980098	1758.000000	412.613445	270.282209	4.306359	4.392978	4.219740	340.645001	0.997344	531.928489	380.161753	532.428489	644.338247	23042.822547	252.793068	91.152905	2170.000000	473.033898	277.755741	4.361820	4.529612	4.194029	355.975471	0.993980	281.541076	354.903559	282.041076	669.596441	8442.861771	222.581151	37.931612	1009.000000	335.745902	266.542117	4.345869	4.334490	4.357247	303.848085	0.999810
218	tres-3_Light_20.000secs_R_00000218_out.fit	18.000000	0.000000	57280.630583	2457280.630583	2457280.630468	2457280.636333	NaN	1.315002	49.440318	-14.809517	20.000000	0.000000	0.000000	6.461530	1.400000	6.000000	11.000000	17.000000	0.880765	0.557559	0.886645	0.207834	0.009780	0.009980	0.015269	0.005937	90.055217	55.865796	58.068602	35.005930	49187.387057	427.722648	259.517287	470.866299	260.017287	553.633701	43322.510373	299.172815	144.807644	3640.000000	602.765152	274.564315	4.438432	4.460194	4.416670	357.065920	0.999903	134.114653	581.870979	134.614653	442.629021	17607.600815	248.231708	70.932118	1574.000000	406.596899	270.103870	4.513956	4.641184	4.386728	3.998974	0.996765	530.126079	380.093634	530.626079	644.406366	23116.031056	261.705688	88.328348	2020.000000	456.705426	277.511387	4.641488	4.754402	4.528574	357.143135	0.997612	279.713607	354.875237	280.213607	669.624763	8463.755187	229.864776	36.820583	961.000000	330.870229	266.261411	4.443549	4.605736	4.281362	358.079938	0.994661
219	tres-3_Light_20.000secs_R_00000219_out.fit	19.000000	0.000000	57280.630869	2457280.630869	2457280.630754	2457280.636619	NaN	1.317026	49.337128	-15.233191	20.000000	0.000000	0.000000	6.389126	1.400000	6.000000	11.000000	17.000000	0.872784	0.537786	0.913221	0.209138	0.009645	0.009694	0.015694	0.005838	90.493841	55.478054	58.190923	35.825995	49248.929102	426.445308	254.992709	470.521002	255.492709	553.978998	42983.701031	295.104771	145.655730	3656.000000	608.335938	272.525773	4.441818	4.448491	4.435146	39.482566	0.999754	129.681261	581.457068	130.181261	443.042932	17223.061856	248.189255	69.394873	1601.000000	401.592308	269.107216	4.627994	4.611034	4.644954	280.067204	0.999939	525.621619	379.777983	526.121619	644.722017	23507.562368	263.544634	89.197651	1950.000000	457.992308	277.164905	4.525731	4.613233	4.438230	12.280767	0.998194	275.146221	354.507883	275.646221	669.992117	8518.304878	225.392815	37.793152	960.000000	331.622047	264.548780	4.565360	4.581888	4.548831	318.357233	0.996165
220	tres-3_Light_20.000secs_R_00000220_out.fit	20.000000	0.000000	57280.631155	2457280.631155	2457280.631040	2457280.636905	NaN	1.319060	49.233931	-14.809517	20.000000	0.000000	0.000000	6.090364	1.400000	6.000000	11.000000	17.000000	0.881399	0.542666	0.896264	0.212976	0.009487	0.009480	0.014929	0.005727	92.908823	57.243446	60.033466	37.185471	48563.084821	408.182167	255.575274	470.203709	256.075274	554.296291	42803.430435	287.771675	148.740943	4300.000000	638.376068	272.534783	4.347850	4.344984	4.350715	310.792273	0.999919	130.188314	581.229290	130.688314	443.270710	17083.102450	238.094140	71.749361	1810.000000	414.461538	268.452116	4.353496	4.188436	4.518555	284.778115	0.992423	526.142876	379.475000	526.642876	645.025000	22953.204593	250.522785	91.621226	2278.000000	474.060345	276.187891	4.406949	4.382799	4.431099	294.623506	0.999718	275.979777	354.123251	276.479777	670.376749	8526.777778	217.168590	39.263403	1011.000000	338.940171	266.061728	4.271878	4.443084	4.100673	27.216950	0.981070
221	tres-3_Light_20.000secs_R_00000221_out.fit	21.000000	0.000000	57280.631441	2457280.631441	2457280.631326	2457280.637191	NaN	1.321105	49.130741	-15.233191	20.000000	0.000000	0.000000	6.581379	1.400000	6.000000	11.000000	17.000000	0.876516	0.544098	0.915036	0.204544	0.009921	0.010026	0.016167	0.006026	88.351317	54.270642	56.598446	33.943137	49026.371611	436.520301	256.606457	470.043280	257.106457	554.456720	42972.416486	300.284411	143.105719	3300.000000	593.507463	272.817787	4.667161	4.643025	4.691298	307.539199	0.998387	131.206356	581.181673	131.706356	443.318327	17275.556886	252.602636	68.390248	1482.000000	396.044118	269.017964	4.706983	4.745452	4.668515	346.324055	0.999661	527.196953	379.383953	527.696953	645.116047	23425.615546	268.846907	87.133662	1928.000000	447.802920	276.813025	4.745266	4.832668	4.657864	341.903302	0.997918	276.836019	353.991111	277.336019	670.508889	8325.199179	233.373569	35.673274	876.000000	326.323529	265.108830	4.514993	4.582794	4.447193	30.394409	0.996215
222	tres-3_Light_20.000secs_R_00000222_out.fit	22.000000	0.000000	57280.631723	2457280.631723	2457280.631608	2457280.637473	NaN	1.323131	49.029014	-14.809517	20.000000	0.000000	0.000000	6.506496	1.400000	6.000000	11.000000	17.000000	0.892238	0.552244	0.903504	0.204203	0.010019	0.010130	0.015901	0.006002	89.055318	54.514415	56.822184	34.020034	48681.906257	432.183995	253.697794	470.028616	254.197794	554.471384	43435.829322	298.654429	145.438424	3294.000000	602.969466	271.398249	4.621012	4.651436	4.590587	8.250146	0.999811	128.354423	581.074074	128.854423	443.425926	17319.626087	251.534560	68.855851	1498.000000	401.613636	270.404348	4.528155	4.562401	4.493910	352.218756	0.999753	524.341043	379.199387	524.841043	645.300613	23107.020747	264.944263	87.214649	1952.000000	451.135338	277.398340	4.601414	4.726352	4.476476	344.591404	0.996008	273.961319	354.065308	274.461319	670.434692	8255.259424	230.906710	35.751492	837.000000	329.496183	266.478936	4.598975	4.649799	4.548151	333.989809	0.998710
223	tres-3_Light_20.000secs_R_00000223_out.fit	23.000000	0.000000	57280.632009	2457280.632009	2457280.631894	2457280.637759	NaN	1.325197	48.925825	-14.809517	20.000000	0.000000	0.000000	6.831620	1.400000	6.000000	11.000000	17.000000	0.875605	0.550391	0.891591	0.210147	0.010145	0.010368	0.016108	0.006285	86.308662	53.085146	55.351196	33.434867	49658.261345	453.089130	249.731849	470.071250	250.231849	554.428750	43481.020325	310.494874	140.037804	3337.000000	564.375839	272.556911	4.677013	4.882954	4.471072	8.351677	0.991579	124.365340	581.025049	124.865340	443.474951	17628.753012	262.661606	67.115835	1402.000000	389.612245	269.688755	4.727187	4.909199	4.545174	15.011741	0.992113	520.322600	379.325638	520.822600	645.174362	23406.141667	276.024904	84.797210	1983.000000	437.445205	277.129167	4.682195	4.874666	4.489725	6.183709	0.992940	269.968441	354.188016	270.468441	670.311984	8623.366667	245.171150	35.172844	828.000000	324.074324	265.808333	4.612367	4.852096	4.372638	1.628860	0.989218
224	tres-3_Light_20.000secs_R_00000224_out.fit	24.000000	0.000000	57280.632295	2457280.632295	2457280.632180	2457280.638045	NaN	1.327273	48.822645	-15.233191	20.000000	0.000000	0.000000	6.339837	1.400000	6.000000	11.000000	17.000000	0.877128	0.546841	0.900673	0.208617	0.009642	0.009760	0.015421	0.005840	90.974089	56.028140	58.403876	35.722363	49199.861282	424.719910	249.893489	469.468694	250.393489	555.031306	43154.559499	293.661509	146.953408	3842.000000	613.126984	270.630480	4.392964	4.356709	4.429220	274.174145	0.999722	124.487132	580.461906	124.987132	444.038094	17393.190065	246.026985	70.696270	1826.000000	407.071429	269.030238	4.447404	4.345503	4.549306	88.187350	0.997894	520.477192	378.729038	520.977192	645.770962	23314.369330	262.636938	88.770336	2193.000000	457.496124	276.764579	4.464089	4.333556	4.594622	275.401905	0.996461	270.092770	353.503788	270.592770	670.996212	8492.301887	225.564987	37.649025	1002.000000	333.428571	266.029350	4.316009	4.091347	4.540671	71.420172	0.983028
225	tres-3_Light_20.000secs_R_00000225_out.fit	25.000000	0.000000	57280.632581	2457280.632581	2457280.632466	2457280.638331	NaN	1.329361	48.719452	-15.233191	20.000000	0.000000	0.000000	6.366427	1.400000	6.000000	11.000000	17.000000	0.874100	0.560108	0.890095	0.204900	0.009668	0.009968	0.015283	0.005895	90.412180	56.192129	58.239448	34.757747	49231.929512	426.684553	251.144113	469.441411	251.644113	555.058589	43033.618026	295.712775	145.525056	3941.000000	608.320312	272.120172	4.377862	4.409118	4.346606	321.276414	0.995684	125.801426	580.442735	126.301426	444.057265	17675.176715	246.870094	71.597075	1641.000000	408.629921	269.455301	4.440497	4.501120	4.379875	329.668823	0.996896	521.732192	378.679525	522.232192	645.820475	23184.598291	261.785516	88.563335	2028.000000	459.234375	278.104701	4.403989	4.646455	4.161523	349.568570	0.986198	271.471086	353.332098	271.971086	671.167902	8372.154506	229.310289	36.510156	1019.000000	330.223077	265.821888	4.461691	4.633099	4.290284	358.597513	0.994100
226	tres-3_Light_20.000secs_R_00000226_out.fit	26.000000	0.000000	57280.632867	2457280.632867	2457280.632752	2457280.638617	NaN	1.331460	48.616218	-14.809517	20.000000	0.000000	0.000000	6.432635	1.400000	6.000000	11.000000	17.000000	0.863156	0.564392	0.889657	0.202534	0.009606	0.010061	0.015314	0.005889	89.855285	56.097881	58.095084	34.394663	49528.650172	430.388289	249.219333	469.366366	249.719333	555.133634	42750.931535	297.247127	143.822859	3814.000000	599.992366	273.649378	4.439722	4.431292	4.448153	305.747616	0.999857	123.880050	580.326800	124.380050	444.173200	17868.643923	249.598971	71.589413	1665.000000	404.969231	267.518124	4.667084	4.674463	4.659705	27.874018	0.999968	519.848441	378.676092	520.348441	645.823908	23318.257862	263.667889	88.437989	1984.000000	454.618321	276.616352	4.620496	4.670866	4.570125	18.341319	0.999261	269.394381	353.465325	269.894381	671.034675	8341.748387	231.113992	36.093654	1024.000000	329.068182	265.873118	4.437980	4.602335	4.273625	8.298179	0.994043
227	tres-3_Light_20.000secs_R_00000227_out.fit	27.000000	0.000000	57280.633153	2457280.633153	2457280.633038	2457280.638903	NaN	1.333569	48.513034	-15.233191	20.000000	0.000000	0.000000	6.507657	1.400000	6.000000	11.000000	17.000000	0.876068	0.544960	0.888557	0.214728	0.009834	0.009921	0.015480	0.006110	89.085973	54.930133	57.398840	35.145299	49368.409914	434.451427	247.333303	469.426429	247.833303	555.073571	43250.096154	301.387624	143.503225	3771.000000	593.851852	273.480769	4.493735	4.417231	4.570238	279.517840	0.998703	122.006428	580.450355	122.506428	444.049645	17413.921053	251.441062	69.256473	1550.000000	400.969697	269.046053	4.546066	4.488400	4.603732	290.876034	0.998844	518.067603	378.618219	518.567603	645.881781	23227.604651	264.596670	87.784947	2011.000000	452.977273	277.010571	4.587858	4.580770	4.594945	312.562798	0.998678	267.493010	353.390110	267.993010	671.109890	8726.884211	235.614170	37.038877	926.000000	328.678832	264.978947	4.744269	4.664149	4.824390	278.791872	0.998745
228	tres-3_Light_20.000secs_R_00000228_out.fit	28.000000	0.000000	57280.633435	2457280.633435	2457280.633320	2457280.639185	NaN	1.335660	48.411261	-14.809517	20.000000	0.000000	0.000000	7.121283	1.400000	6.000000	11.000000	17.000000	0.878156	0.530648	0.907750	0.215799	0.010502	0.010472	0.017017	0.006553	83.619651	50.674122	53.342562	32.929479	49779.795987	470.827268	245.500868	469.064705	246.000868	555.435295	43714.437100	319.916856	136.643119	3046.000000	546.368750	273.153518	4.747018	5.040588	4.453449	353.586294	0.984031	120.226117	580.061822	120.726117	444.438178	17257.762637	273.048822	63.203945	1390.000000	378.316456	269.090110	4.785854	5.132692	4.439016	352.254736	0.977614	516.079524	378.265811	516.579524	646.234189	23686.341991	287.118765	82.496670	1780.000000	426.911392	276.997835	4.868203	5.210273	4.526134	3.587377	0.980134	265.732098	353.015876	266.232098	671.484124	8835.691358	254.333387	34.740588	804.000000	322.594937	266.672840	4.691571	4.962970	4.420172	352.468784	0.985741
229	tres-3_Light_20.000secs_R_00000229_out.fit	29.000000	0.000000	57280.633721	2457280.633721	2457280.633606	2457280.639471	NaN	1.337790	48.308124	-14.809517	20.000000	0.000000	0.000000	6.455418	1.400000	6.000000	11.000000	17.000000	0.885011	0.544552	0.922149	0.201473	0.009945	0.010014	0.016231	0.005934	88.987421	54.376432	56.813997	33.952924	48501.005456	429.983309	242.118199	469.079917	242.618199	555.420083	42923.909091	296.411739	144.811772	3427.000000	606.356589	273.613108	4.597576	4.577826	4.617325	68.014417	0.999857	116.687358	580.208986	117.187358	444.291014	17099.661795	250.279707	68.322206	1569.000000	396.481203	267.912317	4.514887	4.509094	4.520679	46.718929	0.998169	512.741500	378.321266	513.241500	646.178734	23268.303093	265.068933	87.782083	1942.000000	452.157895	277.208247	4.674767	4.688537	4.660996	38.120529	0.999386	262.390342	352.991578	262.890342	671.508422	8133.040568	228.000383	35.671171	903.000000	329.407692	266.845842	4.606202	4.567354	4.645050	73.540116	0.999596
230	tres-3_Light_20.000secs_R_00000230_out.fit	30.000000	0.000000	57280.634007	2457280.634007	2457280.633892	2457280.639757	NaN	1.339932	48.204940	-15.233191	20.000000	0.000000	0.000000	7.110238	1.400000	6.000000	11.000000	17.000000	0.872370	0.533878	0.893145	0.219756	0.010593	0.010684	0.017044	0.006737	82.353606	49.968785	52.402770	32.618627	49249.472945	474.500500	242.802585	469.177655	243.302585	555.322345	42963.740899	317.526413	135.307613	2790.000000	545.462025	273.539615	4.913725	4.996580	4.830870	338.897676	0.997929	117.444905	580.221623	117.944905	444.278377	17141.659138	273.566551	62.659923	1341.000000	375.714286	269.244353	4.920192	5.091066	4.749318	2.735788	0.995143	513.326340	378.443556	513.826340	646.056444	23234.835267	289.803863	80.174346	1756.000000	425.163522	279.032483	4.904954	5.050635	4.759272	349.801937	0.995991	263.087414	353.046320	263.587414	671.453680	8872.978541	257.537934	34.453094	763.000000	322.675000	267.218884	4.980380	5.176684	4.784075	333.257711	0.982503
231	tres-3_Light_20.000secs_R_00000231_out.fit	31.000000	0.000000	57280.634293	2457280.634293	2457280.634178	2457280.640043	NaN	1.342087	48.101707	-15.233191	20.000000	0.000000	0.000000	6.381168	1.400000	6.000000	11.000000	17.000000	0.868900	0.545753	0.908701	0.206055	0.009598	0.009732	0.015550	0.005843	90.531638	56.075569	58.436210	35.265275	49523.698265	427.196085	243.432602	468.426117	243.932602	556.073883	43031.127389	296.888497	144.940366	3762.000000	608.007752	274.433121	4.463180	4.492633	4.433728	344.574994	0.999764	118.055170	579.402675	118.555170	445.097325	17485.144928	247.098871	70.761735	1570.000000	405.617188	269.014493	4.590042	4.483114	4.696971	282.617661	0.997350	513.951437	377.685276	514.451437	646.814724	23577.410480	263.462672	89.490516	1895.000000	459.914729	277.144105	4.682714	4.698722	4.666706	327.310510	0.999731	263.637779	352.377822	264.137779	672.122178	8461.142857	228.092225	37.095271	909.000000	332.531250	266.428571	4.453521	4.472538	4.434504	42.016560	0.993251
232	tres-3_Light_20.000secs_R_00000232_out.fit	32.000000	0.000000	57280.634579	2457280.634579	2457280.634464	2457280.640329	NaN	1.344251	47.998519	-15.233191	20.000000	0.000000	0.000000	7.186212	1.400000	6.000000	11.000000	17.000000	0.863724	0.529723	0.883042	0.226646	0.010467	0.010606	0.016757	0.006783	82.517973	49.946985	52.695659	33.416102	49753.904398	477.239781	239.877431	468.694028	240.377431	555.805972	42973.662551	318.275597	135.020287	2958.000000	542.750000	274.164609	4.775506	5.114204	4.436809	10.409554	0.977200	114.545677	579.679511	115.045677	444.820489	17229.127349	276.700356	62.266372	1293.000000	374.487805	269.432150	4.761413	5.088430	4.434396	20.747516	0.966683	510.566119	377.925598	511.066119	646.574402	23331.819876	289.389760	80.624207	1648.000000	423.203704	279.180124	4.821806	5.166649	4.476963	16.229466	0.971556	260.211019	352.630036	260.711019	671.869964	9192.957173	259.708083	35.397270	808.000000	323.648148	266.901499	4.830143	5.162752	4.497535	16.999972	0.972663
233	tres-3_Light_20.000secs_R_00000233_out.fit	33.000000	0.000000	57280.634865	2457280.634865	2457280.634750	2457280.640615	NaN	1.346426	47.895374	-14.809517	20.000000	0.000000	0.000000	6.204340	1.400000	6.000000	11.000000	17.000000	0.889938	0.551407	0.886173	0.211754	0.009642	0.009737	0.014968	0.005834	92.294309	56.629386	59.206444	36.297971	48574.072216	414.371267	237.068872	468.747420	237.568872	555.752580	43227.902287	288.761597	149.701009	4232.000000	639.516949	273.178794	4.279774	4.226464	4.333085	73.702188	0.999126	111.741023	579.650675	112.241023	444.849325	17264.376321	241.938519	71.358527	1815.000000	410.344262	268.832981	4.327381	4.235596	4.419166	64.067274	0.995285	507.789132	377.796797	508.289132	646.703203	22821.364754	252.935133	90.226156	2078.000000	469.731092	277.954918	4.452630	4.563943	4.341316	2.393522	0.997486	257.341091	352.622529	257.841091	671.877471	8488.331140	221.795218	38.271029	1027.000000	335.925620	265.774123	4.447090	4.700683	4.193497	5.180997	0.986645
234	tres-3_Light_20.000secs_R_00000234_out.fit	34.000000	0.000000	57280.635147	2457280.635147	2457280.635032	2457280.640897	NaN	1.348585	47.793561	-14.809517	20.000000	0.000000	0.000000	6.323877	1.400000	6.000000	11.000000	17.000000	0.892227	0.554032	0.894767	0.206647	0.009914	0.009978	0.015518	0.005977	89.996781	55.524144	57.661100	34.575328	48083.340550	420.826119	238.237949	468.107075	238.737949	556.392925	42901.247401	293.702371	146.070484	3795.000000	613.095238	272.609148	4.508417	4.462977	4.553857	295.155062	0.999004	112.858757	579.143168	113.358757	445.356832	17142.313684	243.103273	70.514533	1571.000000	410.235772	270.867368	4.481962	4.421280	4.542645	273.164890	0.999258	508.860524	377.394637	509.360524	647.105363	22706.422311	258.152630	87.957354	2025.000000	458.865079	278.655378	4.518746	4.550794	4.486698	332.945600	0.999415	258.401541	352.044011	258.901541	672.455989	8234.604555	226.611211	36.338028	934.000000	333.582677	268.743271	4.303605	4.122189	4.485021	286.220114	0.990056
